Zip Code,School,Math Proficiency,Reading Proficiency,Grades,Location,Distance,Students,Telephone,Details
19104,Cynwyd School,23,47,K~5,"101 W Levering Mill Rd Bala Cynwyd, PA 19004",4.1,548,(610) 645-1430,https://www.publicschoolreview.com//cynwyd-school-profile
19104,Kensington High School,10,13,9~12,"2501 Coral St Philadelphia, PA 19125",4.1,558,(716) 816-4330,https://www.publicschoolreview.com//kensington-high-school-profile/19125
19104,Penn Wood High School,86,89,9~12,"100 Green Avenue Lansdowne, PA 19050",4.1,"1,458",(610) 284-8080,https://www.publicschoolreview.com//penn-wood-high-school-profile
19104,Philadelphia Montessori Charter School,12,12,PK~6,"2227 Island Rd Philadelphia, PA 19142",4.1,184,(215) 365-4011,https://www.publicschoolreview.com//philadelphia-montessori-charter-school-profile
19104,Bala-cynwyd Middle School,40,44,6~8,"510 Bryn Mawr Ave Bala Cynwyd, PA 19004",4.2,"1,011",(610) 645-1480,https://www.publicschoolreview.com//bala-cynwyd-middle-school-profile
19104,Mastery Cs-gratz Campus,17,37,7~12,"1798 West Hunting Park Avenue Philadelphia, PA 19144",4.2,"1,474",(215) 227-4408,https://www.publicschoolreview.com//mastery-cs-gratz-campus-profile
19104,Multicultural Academy Charter School,71,87,9~12,"3821 N. Broad St. Philadelphia, PA 19140",4.2,279,(215) 227-0513,https://www.publicschoolreview.com//multicultural-academy-charter-school-profile
19104,Sheppard Isaac School,16,34,K~4,"120 W Cambria St Philadelphia, PA 19133",4.2,168,(215) 291-4711,https://www.publicschoolreview.com//sheppard-isaac-school-profile
19104,Vision Academy Charter School,64.5,64.5,PK~6,"41 E Baltimore Avenue Lansdowne, PA 19050",4.2,272,(484) 466-6341,https://www.publicschoolreview.com//vision-academy-charter-school-profile
19104,Walnut Street Elementary School,7.5,12,K~6,"224 South Sixth Street Darby, PA 19023",4.2,398,(610) 534-5660,https://www.publicschoolreview.com//walnut-street-elementary-school-profile/19023
19104,Highland Park Elementary School,22,52,1~5,"8301 West Chester Pike Upper Darby, PA 19082",4.3,795,(610) 853-4530,https://www.publicschoolreview.com//highland-park-elementary-school-profile/19082
19104,Leap Academy University Charter School,9,29,K~12,"130 North Broadway Camden, NJ 08102",4.3,"1,540",(856) 614-0400,https://www.publicschoolreview.com//leap-academy-university-charter-school-profile
19104,Munoz-marin Luis,28,47,PK~8,"3300 N 3rd St Philadelphia, PA 19140",4.3,610,(215) 291-8825,https://www.publicschoolreview.com//munoz-marin-luis-profile
19104,Park Lane Elementary School,17,30,K~6,"1300 Park Ln Darby, PA 19023",4.3,407,(610) 534-4880,https://www.publicschoolreview.com//park-lane-elementary-school-profile/19023
19104,Penn Wood Middle School,9,22,7~8,"121 Summit St Darby, PA 19023",4.3,721,(610) 586-1804,https://www.publicschoolreview.com//penn-wood-middle-school-profile
19104,Penn Wynne School,8,30,K~5,"250 Haverford Rd Wynnewood, PA 19096",4.3,761,(610) 645-1450,https://www.publicschoolreview.com//penn-wynne-school-profile
19104,Rafael Cordero Molina Elementary School,7,28,PK,"601 Vine Street Camden, NJ 08102",4.4,44,(856) 966-8970,https://www.publicschoolreview.com//rafael-cordero-molina-elementary-school-profile
19104,Steel Edward School,85,89,PK~8,"4301 Wayne Ave Philadelphia, PA 19140",4.4,524,(215) 456-3008,https://www.publicschoolreview.com//steel-edward-school-profile
19104,Taylor Bayard School,21.7,36.5,K~5,"3698 N Randolph St Philadelphia, PA 19140",4.4,533,(215) 227-4435,https://www.publicschoolreview.com//taylor-bayard-school-profile
19104,Colwyn Elementary School,1,8,K~6,"211 Pine Street Darby, PA 19023",4.5,143,(610) 957-5470,https://www.publicschoolreview.com//colwyn-elementary-school-profile
19104,Cramp William School,11,19,PK~5,"3449 N Mascher St Philadelphia, PA 19140",4.5,523,(215) 291-4704,https://www.publicschoolreview.com//cramp-william-school-profile
19104,Environment Community Opportunity (eco) Charter School,12,42,K~7,"817 Carpenter Street, Bridgevi Camden, NJ 08102",4.5,161,(856) 963-2627,https://www.publicschoolreview.com//environment-community-opportunity-eco-charter-school-profile
19104,Kelly John B School,10,19,K~5,"5116 Pulaski Ave Philadelphia, PA 19144",4.5,663,(215) 951-4011,https://www.publicschoolreview.com//kelly-john-b-school-profile
19104,Ardmore Avenue School,42,52,K~6,"161 Ardmore Ave Lansdowne, PA 19050",4.6,569,(610) 623-7900,https://www.publicschoolreview.com//ardmore-avenue-school-profile
19104,Dr. Ulysses S. Wiggins College Preparatory Lab School,9,19,PK~8,"400 Mount Vernon Street Camden, NJ 08103",4.6,405,(856) 966-5120,https://www.publicschoolreview.com//dr-ulysses-s-wiggins-college-preparatory-lab-school-profile
19104,John B. Stetson Charter School,13,42,5~8,"3200 B Street Philadelphia, PA 19140",4.6,983,(215) 291-4720,https://www.publicschoolreview.com//john-b-stetson-charter-school-profile
19104,Upper Darby Senior High School,9,11,9~12,"601 North Lansdowne Avenue Drexel Hill, PA 19026",4.6,"3,717",(610) 622-7000,https://www.publicschoolreview.com//upper-darby-senior-high-school-profile
19104,Willard Frances E School,4,13,K~4,"2900 Emerald St Philadelphia, PA 19134",4.6,722,(215) 291-4714,https://www.publicschoolreview.com//willard-frances-e-school-profile
19104,Belmont Hills Elementary School,49,59,K~5,"200 School Street Bala Cynwyd, PA 19004",4.7,509,(610) 645-1420,https://www.publicschoolreview.com//belmont-hills-elementary-school-profile/19004
19104,Elkin Lewis School,23,27,K~4,"3199 D St Philadelphia, PA 19134",4.7,811,(215) 291-4701,https://www.publicschoolreview.com//elkin-lewis-school-profile
19104,Fitler Academics Plus,78,83,K~8,"140 W Seymour St Philadelphia, PA 19144",4.7,233,(215) 951-4009,https://www.publicschoolreview.com//fitler-academics-plus-profile
19104,The Linc,8,12,9~12,"122 W Erie Ave Philadelphia, PA 19140",4.7,258,(215) 291-5432,https://www.publicschoolreview.com//the-linc-profile
19104,Motivation High School,12,37,9~12,"5900 Baltimore Ave Philadelphia, PA 19143",4.7,405,(215) 492-6451,https://www.publicschoolreview.com//motivation-high-school-profile
19104,Penrose School,15,15,K~8,"2515 S 78th St Philadelphia, PA 19153",4.7,519,(215) 492-6455,https://www.publicschoolreview.com//penrose-school-profile
19104,Clemente Roberto Middle School,12,32,6~8,"122 W Erie Ave Philadelphia, PA 19140",4.8,429,(215) 291-5400,https://www.publicschoolreview.com//clemente-roberto-middle-school-profile
19104,Memphis Street Academy Cs @ Jp Jones,10,28,5~8,"2950 Memphis Street Philadelphia, PA 19134",4.8,809,(215) 291-4709,https://www.publicschoolreview.com//memphis-street-academy-cs-jp-jones-profile
19104,Conwell Russell Middle School,2,10,5~8,"1849 E Clearfield St Philadelphia, PA 19134",4.9,405,(215) 291-4722,https://www.publicschoolreview.com//conwell-russell-middle-school-profile
19104,Mastery Cs John Wister Elementary School,5,19,K~5,"67 E Bringhurst Street Philadelphia, PA 19144",4.9,504,(215) 951-4003,https://www.publicschoolreview.com//mastery-cs-john-wister-elementary-school-profile
19104,Mastery Cs-pickett Campus,33,54,6~12,"5700 Wayne Avenue Philadelphia, PA 19144",4.9,864,(215) 866-9000,https://www.publicschoolreview.com//mastery-cs-pickett-campus-profile
19104,Mcclure Alexander K School,5,22,PK~5,"600 W Hunting Park Pike Philadelphia, PA 19140",4.9,635,(215) 456-3001,https://www.publicschoolreview.com//mcclure-alexander-k-school-profile
19104,Richmond School,8,38,K~5,"2944 Belgrade St Philadelphia, PA 19134",4.9,606,(215) 291-4718,https://www.publicschoolreview.com//richmond-school-profile
19104,Antonia Pantoja Community Charter School,5,14,K~8,"4101 North American Street Philadelphia, PA 19140",5,697,(215) 455-1300,https://www.publicschoolreview.com//antonia-pantoja-community-charter-school-profile
19104,Dobson James School,26,42,K~8,"4667 Umbria St Philadelphia, PA 19127",5,269,(215) 487-4460,https://www.publicschoolreview.com//dobson-james-school-profile
19104,Edison High School/fareira Skills,25,47,9~12,"151 West Luzerne Street Philadelphia, PA 19140",5,"1,015",(215) 324-9440,https://www.publicschoolreview.com//edison-high-school-fareira-skills-profile
19104,Esperanza Academy Charter School,32,57,1~12,"301 W Hunting Park Avenue Philadelphia, PA 19140",5,"1,558",(215) 457-3667,https://www.publicschoolreview.com//esperanza-academy-charter-school-profile
19104,Eugenio Maria De Hostos Charter School,9,22,K~8,"6310 N 2nd Street Philadelphia, PA 19140",5,501,(215) 324-7012,https://www.publicschoolreview.com//eugenio-maria-de-hostos-charter-school-profile
19104,Mastbaum Jules E Avts,13,38,9~12,"3116 Frankford Avenue Philadelphia, PA 19134",5,775,(215) 291-4703,https://www.publicschoolreview.com//mastbaum-jules-e-avts-profile
19103,Belmont Charter School,14,27,K~9,"4030 Brown Street Philadelphia, PA 19103",0,743,(215) 823-8208,https://www.publicschoolreview.com//belmont-charter-school-profile
19103,Freire Charter School,24,53,5~12,"2027 Chestnut Street Philadelphia, PA 19103",0,977,(215) 557-8555,https://www.publicschoolreview.com//freire-charter-school-profile
19103,Greenfield Albert M School,66,82,K~8,"2200 Chestnut St Philadelphia, PA 19103",0,614,(215) 299-3566,https://www.publicschoolreview.com//greenfield-albert-m-school-profile
19103,Inquiry Charter School,32,52,PK~4,"1301 Belmont Avenue Philadelphia, PA 19103",0,207,(215) 790-1294,https://www.publicschoolreview.com//inquiry-charter-school-profile
19103,Russell Byers Charter School,14,41,PK~7,"1911 Arch St Philadelphia, PA 19103",0,579,(215) 972-1700,https://www.publicschoolreview.com//russell-byers-charter-school-profile
19103,Science Leadership Academy,72,82,9~12,"2130 Arch St. Philadelphia, PA 19103",0,498,(215) 979-5620,https://www.publicschoolreview.com//science-leadership-academy-profile
19103,Mcmichael Morton School,15,27,PK~8,"3543 Fairmount Ave Philadelphia, PA 19104",0.4,400,(215) 823-8205,https://www.publicschoolreview.com//mcmichael-morton-school-profile
19103,Powel Samuel School,47,67,K~4,"301 N 36th St Philadelphia, PA 19104",0.4,264,(215) 823-8201,https://www.publicschoolreview.com//powel-samuel-school-profile
19103,Science Leadership Academy Middle School,17,49,5~6,"3507 Spring Garden St., Dornsi Philadelphia, PA 19104",0.4,172,(215) 979-5620,https://www.publicschoolreview.com//science-leadership-academy-middle-school-profile
19103,Paul Robeson High School For Human Services,32,52,9~12,"4125 Ludlow St Philadelphia, PA 19104",0.5,300,(215) 823-8207,https://www.publicschoolreview.com//paul-robeson-high-school-for-human-services-profile
19103,Washington Martha School,22,30,K~8,"766 N 44th St Philadelphia, PA 19104",0.6,350,(215) 823-8203,https://www.publicschoolreview.com//washington-martha-school-profile
19103,Locke Alain School,8,14,K~8,"4550 Haverford Ave Philadelphia, PA 19139",0.7,426,(215) 823-8202,https://www.publicschoolreview.com//locke-alain-school-profile
19103,Philadelphia Learning Academy - South,20,20,9~12,"4300 Westminster Ave Philadelphia, PA 19104",0.7,85,(215) 581-5530,https://www.publicschoolreview.com//philadelphia-learning-academy-south-profile/19104
19103,Middle Years Alternative,19,42,5~8,"4725 Fairmont Ave Philadelphia, PA 19139",0.8,271,(215) 471-6400,https://www.publicschoolreview.com//middle-years-alternative-profile
19103,Parkway West,34.5,34.5,9~12,"4725 Fairmont Ave Philadelphia, PA 19139",0.8,310,(215) 471-5007,https://www.publicschoolreview.com//parkway-west-profile
19103,Penn Alexander School,76,85,K~8,"4209 Spruce St Philadelphia, PA 19104",0.8,576,(215) 823-5465,https://www.publicschoolreview.com//penn-alexander-school-profile
19103,School Of The Future,5,27,9~12,"4021 Parkside Ave Philadelphia, PA 19104",0.8,480,(215) 823-5502,https://www.publicschoolreview.com//school-of-the-future-profile
19103,West Philadelphia High School,12,17,9~12,"4901 Chestnut St Philadelphia, PA 19139",0.9,460,(215) 471-2902,https://www.publicschoolreview.com//west-philadelphia-high-school-profile
19103,Blankenburg Rudolph School,4,16,PK~8,"4600 W Girard Ave Philadelphia, PA 19131",1,453,(215) 581-5505,https://www.publicschoolreview.com//blankenburg-rudolph-school-profile
19103,Lea Henry C School,14,30,PK~8,"4700 Locust St Philadelphia, PA 19139",1,577,(215) 471-2915,https://www.publicschoolreview.com//lea-henry-c-school-profile
19103,Rhoads James School,7,20,K~8,"4901 Parrish St Philadelphia, PA 19139",1,522,(215) 581-5504,https://www.publicschoolreview.com//rhoads-james-school-profile
19103,West Phila. Achievement Ces,10,30,K~5,"6701 Callowhill Street Philadelphia, PA 19151",1,690,(215) 476-6471,https://www.publicschoolreview.com//west-phila-achievement-ces-profile
19103,The Workshop School,10,24.5,9~12,"221 S Hanson St Philadelphia, PA 19139",1.1,239,(215) 605-6850,https://www.publicschoolreview.com//the-workshop-school-profile
19103,Bache-martin School,27,36,PK~8,"2201 Brown St Philadelphia, PA 19130",1.5,490,(215) 684-5074,https://www.publicschoolreview.com//bache-martin-school-profile
19103,Global Leadership Academy Cs Southwest A,4,17,K~8,"5200 Pine Street Philadelphia, PA 19143",1.5,592,(267) 295-5700,https://www.publicschoolreview.com//global-leadership-academy-cs-southwest-a-profile
19103,Morris Robert School,7.5,22,PK~8,"2600 W Thompson St Philadelphia, PA 19121",1.5,291,(215) 684-5087,https://www.publicschoolreview.com//morris-robert-school-profile
19103,Discovery Charter School,15,46,K~8,"4700 Parkside Philadelphia, PA 19131",1.6,734,(215) 879-8182,https://www.publicschoolreview.com//discovery-charter-school-profile/19131
19103,Global Leadership Academy Charter School,11,33,K~8,"4601 Girard Avenue Philadelphia, PA 19131",1.6,699,(267) 295-5700,https://www.publicschoolreview.com//global-leadership-academy-charter-school-profile
19103,Kelley William D School,11,19,PK~8,"1601 N 28th St Philadelphia, PA 19121",1.6,402,(215) 684-5071,https://www.publicschoolreview.com//kelley-william-d-school-profile
19103,Kipp Dubois Charter School,32,37,9~12,"5070 Parkside Avenue Philadelphia, PA 19131",1.6,525,(215) 307-3465,https://www.publicschoolreview.com//kipp-dubois-charter-school-profile
19103,Mastery Cs -shoemaker Campus,16,40,7~12,"5301 Media Street Philadelphia, PA 19144",1.7,772,(267) 296-7111,https://www.publicschoolreview.com//mastery-cs-shoemaker-campus-profile
19103,Universal Daroff Charter School,9,22,K~8,"5630 Vine Street Philadelphia, PA 19146",1.7,692,(215) 732-6518,https://www.publicschoolreview.com//universal-daroff-charter-school-profile
19103,Vaux High School: A Big Picture School,21.6,36.5,9,"2300 W Master St Philadelphia, PA 19121",1.7,118,(215) 400-4000,https://www.publicschoolreview.com//vaux-high-school-a-big-picture-school-profile
19103,Blaine James G School,16,23,PK~8,"3001 W Berks St Philadelphia, PA 19121",1.8,512,(215) 684-5085,https://www.publicschoolreview.com//blaine-james-g-school-profile
19103,Comegys Benjamin B School,5,17,K~8,"5100 Greenway Ave Philadelphia, PA 19143",1.8,493,(215) 727-2162,https://www.publicschoolreview.com//comegys-benjamin-b-school-profile
19103,Masterman Julia R Sec School,97,99,5~12,"1699 Spring Garden St Philadelphia, PA 19130",1.8,"1,197",(215) 299-4661,https://www.publicschoolreview.com//masterman-julia-r-sec-school-profile
19103,Waring Laura W School,17,32,PK~8,"1801 Green St Philadelphia, PA 19130",1.8,287,(215) 684-5073,https://www.publicschoolreview.com//waring-laura-w-school-profile
19103,Arthur Chester A School,32,42,K~8,"2000 Catharine St Philadelphia, PA 19146",1.9,253,(215) 875-5774,https://www.publicschoolreview.com//arthur-chester-a-school-profile
19103,Boys Latin Of Philadelphia Charter School,12,33,6~12,"5501 Cedar Avenue Philadelphia, PA 19143",1.9,826,(215) 387-5149,https://www.publicschoolreview.com//boys-latin-of-philadelphia-charter-school-profile
19103,Gideon Edward School,7.5,14,PK~8,"2817 W Glenwood Ave Philadelphia, PA 19121",1.9,277,(215) 684-5072,https://www.publicschoolreview.com//gideon-edward-school-profile
19103,Hamilton Andrew School,11,26,K~8,"5640 Spruce St Philadelphia, PA 19139",1.9,519,(215) 471-2911,https://www.publicschoolreview.com//hamilton-andrew-school-profile
19103,Harrington Avery D School,11,26,K~8,"5300-34 Baltimore Ave Philadelphia, PA 19143",1.9,460,(215) 471-2914,https://www.publicschoolreview.com//harrington-avery-d-school-profile
19103,Heston Edward School,2,12,PK~8,"1621 N 54th St Philadelphia, PA 19131",1.9,562,(215) 581-5514,https://www.publicschoolreview.com//heston-edward-school-profile
19103,Universal Alcorn Charter School,25,43,K~8,"3200 Dickinson Street Philadelphia, PA 19146",1.9,629,(215) 952-6219,https://www.publicschoolreview.com//universal-alcorn-charter-school-profile
19103,Barry Community John School,8,15,PK~8,"5900 Race St. Philadelphia, PA 19132",2,652,(215) 581-5501,https://www.publicschoolreview.com//barry-community-john-school-profile
